"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000083720",3227.05754118873,0.072431589842065,0.151117299869926,0.479307067452968,0.631720195064385,0.999719365397156
"ENSG00000205765",1653.19044208958,-0.14131878043641,0.177904405470677,-0.794352338057771,0.426990342794508,0.999719365397156
"ENSG00000151876",831.050132913746,-0.10922738608916,0.190961029749684,-0.571987835593147,0.567330215757316,0.999719365397156
"ENSG00000177453",70.6304171612534,0.0408992111538755,0.323564274044866,0.126402122961833,0.899413621752283,0.999719365397156
"ENSG00000153395",3745.30000669772,-0.110153635075698,0.383038603133101,-0.287578416834977,0.773669468128561,0.999719365397156
"ENSG00000112972",783.360754358681,-0.111824924329488,0.13957643276416,-0.80117339378086,0.423031271780253,0.999719365397156
"ENSG00000151882",534.029789515669,-0.054199030214013,0.194099880461008,-0.279232682087616,0.780066264034076,0.999719365397156
"ENSG00000172239",311.808155294522,0.0285938068222401,0.208656832969966,0.137037481184985,0.89100116886564,0.999719365397156
"ENSG00000112992",3316.09970043648,-0.0890062583613462,0.147033123989387,-0.605348345640612,0.544947564729406,0.999719365397156
"ENSG00000170584",866.874509554437,0.0517001335577835,0.159604298701834,0.323926949200583,0.745993340571615,0.999719365397156
"ENSG00000271862",94.6262303611675,0.142346796315525,0.326665484982148,0.435757075233412,0.663012990489115,0.999719365397156
"ENSG00000164180",2423.47266702378,-0.112571425384355,0.140896714454034,-0.798964161943466,0.424311192860189,0.999719365397156
"ENSG00000171617",168.953103272948,-0.289513105882846,0.436739637043855,-0.66289633760394,0.507396947496022,0.999719365397156
"ENSG00000049860",1392.84936175577,-0.154366447722374,0.201893688824153,-0.76459273502514,0.444514096576068,0.999719365397156
"ENSG00000164347",1127.63909316335,0.0446865584854329,0.151282941734456,0.295383986939323,0.767700564440674,0.999719365397156
"ENSG00000171421",180.648289829478,-0.0134285511883105,0.262335481711602,-0.0511884671516648,0.959175341677461,0.999719365397156
"ENSG00000086570",110.525765291246,0.225206146860452,0.387949602015093,0.580503616167365,0.561575048865455,0.999719365397156
"ENSG00000248559",52.8387866777313,0.306793987116358,0.485385232207053,0.63206287863634,0.527345790574324,0.999719365397156
"ENSG00000132842",2998.43700769595,-0.130313802995406,0.142830976049266,-0.912363736494085,0.361577272580262,0.999719365397156
"ENSG00000145491",150.563675274318,0.148415299773462,0.314299131832171,0.472210339584113,0.636776660284822,0.999719365397156
"ENSG00000086589",1952.12078824126,-0.0226125891277732,0.173815832412277,-0.130095105917268,0.896491182127532,0.999719365397156
"ENSG00000132912",1661.06631638299,-0.0714867502074224,0.147584168081559,-0.484379531603397,0.628116542015415,0.999719365397156
"ENSG00000256235",235.162624136849,-0.111676776501919,0.28206396539433,-0.395927130733601,0.692158785660373,0.999719365397156
"ENSG00000145908",23.8489785953348,0.365944168241061,0.588696789239786,0.621617401232344,0.534193476043174,0.999719365397156
"ENSG00000205572",46.7796862225765,0.268844592433438,0.51988346643519,0.517124720808856,0.6050690977722,0.999719365397156
"ENSG00000174132",112.923822579212,0.155551510122049,0.326195852899459,0.476865382375029,0.633457984112342,0.999719365397156
"ENSG00000293465",99.4257777855358,-0.327425549964541,0.413869500076863,-0.791132349457335,0.428866763522995,0.999719365397156
"ENSG00000254186",44.8813594678768,0.0189720474622548,0.409089265658068,0.0463763023254498,0.963010324190353,0.999719365397156
"ENSG00000254363",111.910160255768,0.0878041226022197,0.403008292608527,0.217871751556017,0.827529037432018,0.999719365397156
"ENSG00000245146",197.489775027865,-0.00101532786461942,0.254019173594706,-0.00399705207386984,0.99681082235348,0.999719365397156
"ENSG00000249042",35.6873628557155,-0.0428459454288232,0.455712582631032,-0.0940196673558024,0.925093533647858,0.999719365397156
"ENSG00000293900",29.4473436107949,0.112665692338574,0.609681946054613,0.184794207976238,0.853390450985379,0.999719365397156
"ENSG00000291102",622.566055113752,-0.159639480891647,0.258606105441944,-0.617307470830328,0.5370319400736,0.999719365397156
"ENSG00000249035",88.0939849652092,-0.088052745718799,0.314505050093566,-0.279972438256883,0.779498650686162,0.999719365397156
"ENSG00000247516",80.4051735947154,-0.0913214869757272,0.41676034802592,-0.219122302321447,0.826554778165595,0.999719365397156
"ENSG00000294118",68.3875853192411,-0.326041090996098,0.366101907163725,-0.890574685944724,0.373157384614173,0.999719365397156
"ENSG00000294384",20.303771947531,0.146337649589769,0.808631318941049,0.180969554557207,0.856391473355832,0.999719365397156
"ENSG00000294521",18.385483273043,-0.261189015287716,0.625295809397347,-0.417704726886698,0.676163015874791,0.999719365397156
"ENSG00000294529",14.5737300154471,-0.425238654025384,0.816988946866507,-0.520494990362295,0.602718618634661,0.999719365397156
"ENSG00000286753",306.815324280058,0.103397468001194,0.240306923423643,0.430272530346168,0.666997406822114,0.999719365397156
"ENSG00000251365",8.96928883450093,0.214066285061815,0.928825624441689,0.230469831396489,0.81772670359889,0.999719365397156
"ENSG00000294836",68.9531105650087,-0.244809180226874,0.393739271639652,-0.621754541291785,0.534103281885089,0.999719365397156
"ENSG00000288095",17.7994617201692,0.3214203611304,0.667358603524357,0.481630654692937,0.630068345634636,0.999719365397156
"ENSG00000250159",154.502645089494,-0.301669314868617,0.310968514126051,-0.97009601025503,0.331998637534564,0.999719365397156
"ENSG00000279232",96.5080712267612,-0.111647356648156,0.50113970054463,-0.222786892610623,0.823701369829908,0.999719365397156
"ENSG00000295348",37.1314411390257,-0.163518257052251,0.55441499725571,-0.294938372629974,0.768040957967252,0.999719365397156
"ENSG00000248323",82.5377926432892,0.670896534457573,0.719268007254092,0.932749027749497,0.350949564568775,0.999719365397156
"ENSG00000289839",74.8949755651624,0.138605716475368,0.335265601931459,0.413420630320746,0.679298462217965,0.999719365397156
"ENSG00000248969",182.608186285827,0.135061252592773,0.3700577838257,0.364973413601773,0.715131252211604,0.999719365397156
"ENSG00000286543",14.9393727710457,-0.0413254013461995,0.827798211213884,-0.0499220713289534,0.960184488853602,0.999719365397156
"ENSG00000272459",13.8071730114866,-0.0876838741214086,0.708132662969237,-0.123824078038916,0.901454567006928,0.999719365397156
"ENSG00000233006",1078.43365601807,0.215765344269987,0.221972582271698,0.97203601481685,0.331032631924642,0.999719365397156
"ENSG00000296891",77.2688362094559,-0.0391841472218381,0.485518407671351,-0.0807057911764325,0.935675931150498,0.999719365397156
"ENSG00000250331",38.7632977995461,-0.381231194408209,0.968580696815143,-0.393597761819704,0.693878033926129,0.999719365397156
"ENSG00000289112",43.6833178979473,-0.108011385740105,0.460578816283338,-0.234512274384888,0.814587305266264,0.999719365397156
"ENSG00000278970",734.451209455704,0.0758224286622066,0.160156509639462,0.473427079754017,0.635908513850943,0.999719365397156
"ENSG00000297867",21.2695052570844,0.492096132826538,0.616294475942079,0.798475650904238,0.424594517667561,0.999719365397156
"ENSG00000298097",237.129680329576,-0.171730800898581,0.21993188060833,-0.780836322699441,0.43489876780097,0.999719365397156
"ENSG00000283897",80.000988376504,0.297316005408406,0.292364202816164,1.01693710291665,0.309183351469591,0.999719365397156
"ENSG00000298634",167.568757090961,0.00231411478034527,0.293978100358207,0.00787172506225995,0.993719336968564,0.999719365397156
"ENSG00000298641",23.4025860647647,0.29468530164935,0.626649561864796,0.470255338202774,0.638172601968008,0.999719365397156
"ENSG00000298741",53.991810399538,-0.0983054148309162,0.345284434671835,-0.284708503945009,0.775867474972508,0.999719365397156
"ENSG00000253618",14.6198029419725,-0.537493821622032,0.696605194540105,-0.771590315195514,0.440357112146588,0.999719365397156
"ENSG00000298748",14.7365229299455,0.0690290817834074,0.729332655264842,0.0946469094522319,0.924595288694019,0.999719365397156
"ENSG00000204758",9.77418359303263,0.406191177767753,0.758545146882478,0.535487148572694,0.592313041902688,0.999719365397156
"ENSG00000248693",729.915891671574,-0.0842482650647283,0.318640656551915,-0.264398981524826,0.791472496237375,0.999719365397156
"ENSG00000299222",48.0349202201486,-0.0747547613900619,0.476819253119314,-0.156777984322198,0.875419824232167,0.999719365397156
"ENSG00000251391",14.750251458396,-0.479618634598754,0.641440758011078,-0.747720859032893,0.454628546739365,0.999719365397156
"ENSG00000255647",56.0111469838286,-0.340275044048883,0.44258019916552,-0.768843804333017,0.441986041057172,0.999719365397156
"ENSG00000299642",23.8428112853126,0.11910020369698,0.51054709665139,0.23327956319435,0.815544327074843,0.999719365397156
"ENSG00000247796",95.7171837554405,-0.0663866224590199,0.321060143891422,-0.206773166093986,0.836187013608369,0.999719365397156
"ENSG00000299818",67.0442753982523,-0.157927114169511,0.512813962616494,-0.307961806195235,0.758111395047047,0.999719365397156
"ENSG00000299955",58.3316395783203,-0.391985048590232,0.383819037881895,-1.02127567916746,0.307123845772867,0.999719365397156
"ENSG00000250602",31.7072270528205,0.253884866542357,0.490844595502329,0.517240831148466,0.604988052284176,0.999719365397156
"ENSG00000291220",10.7154099130902,0.722880703993999,0.811870402709428,0.890389280828016,0.373256896074495,0.999719365397156
"ENSG00000235172",21.6156003481902,0.428522891513088,0.546440465120285,0.784207830250565,0.432918171319619,0.999719365397156
"ENSG00000300383",35.6838400910409,-0.173654211248714,0.455904476378003,-0.380900430345265,0.703277133147896,0.999719365397156
"ENSG00000286271",46.5365022796989,0.200561825444633,0.384040648691029,0.522241138088459,0.601502446553276,0.999719365397156
"ENSG00000300546",314.311945234009,-0.25030104727325,0.323492773205745,-0.77374540640528,0.439081362702522,0.999719365397156
"ENSG00000300672",48.9083477528486,0.292122974859133,0.415186603600676,0.703594413513628,0.481685391370814,0.999719365397156
"ENSG00000254226",24.526516579471,0.0487050514897458,0.529838251006584,0.0919243776703857,0.926758122880714,0.999719365397156
"ENSG00000289916",9.36699042102126,0.744951997976914,0.895475251161687,0.831906852825356,0.405461523473761,0.999719365397156
"ENSG00000248664",38.2187258196528,0.279153658701791,0.425490490438051,0.65607496518758,0.511775891390206,0.999719365397156
"ENSG00000248874",33.6172635325609,0.456019492893918,0.848130430996894,0.537676135919226,0.590800657297633,0.999719365397156
"ENSG00000286134",17.0021652779674,0.101837334220369,0.980306852796278,0.103883119790383,0.917262103077401,0.999719365397156
"ENSG00000248898",14.1780845881364,0.56511265664686,0.675833678542036,0.836171198017192,0.403058599045644,0.999719365397156
"ENSG00000259802",19.8789976106186,-0.0788783578498898,0.648884411994123,-0.121559951806338,0.903247532029992,0.999719365397156
"ENSG00000250992",110.731175560214,0.693674403271877,0.695170798025486,0.997847443019961,0.318353340577833,0.999719365397156
"ENSG00000248309",49.4137713014458,-0.124641928924602,0.476913987095525,-0.261350961173711,0.7938218703941,0.999719365397156
"ENSG00000249637",79.1163155108001,-0.350918200297414,0.367716313139712,-0.95431773831607,0.339922831790685,0.999719365397156
"ENSG00000289274",141.554357859693,0.0687249288721894,0.239941482785696,0.286423706623381,0.774553619678106,0.999719365397156
"ENSG00000272086",13.7318812683047,0.639142008864935,0.646529638084936,0.988573409810131,0.322871901170619,0.999719365397156
"ENSG00000286721",28.7849928146937,-0.40129156438806,0.516020361740993,-0.777666142929222,0.436765856807708,0.999719365397156
"ENSG00000302512",16.3652536587392,-0.543002502125605,0.687877997689907,-0.789387804158824,0.429885381773978,0.999719365397156
"ENSG00000247828",3418.48966728178,-0.0636246628360162,0.141572253600082,-0.449414777388127,0.653132473181738,0.999719365397156
"ENSG00000302623",45.7705362833783,0.0275858544810054,0.488317169989104,0.0564916742157991,0.954950127948319,0.999719365397156
"ENSG00000272323",21.2435423862751,-0.243991490291622,0.710904932810389,-0.343212543661867,0.731438568709056,0.999719365397156
"ENSG00000302916",11.2934419896606,-0.123007444918908,0.688202101625716,-0.17873738634092,0.85814391180652,0.999719365397156
"ENSG00000303091",199.006122227442,-0.277537247662459,0.957830818697215,-0.289756021882809,0.772002894573144,0.999719365397156
"ENSG00000249236",258.52876439249,0.142969179216957,0.385366501106024,0.370995348081961,0.71064099655776,0.999719365397156
"ENSG00000291283",587.264486039923,0.188861141535731,0.271245493695637,0.696273840212259,0.486257352583063,0.999719365397156
"ENSG00000247572",282.960401740843,-0.320948829041543,0.311242167917786,-1.0311868445998,0.302453208578651,0.999719365397156
"ENSG00000231185",17.9699823860492,0.0165591764246633,0.607297857421007,0.027266976529416,0.978246795981858,0.999719365397156
"ENSG00000248367",193.698800820561,-0.0818347948766376,0.249849183550816,-0.327536771237812,0.743261935886352,0.999719365397156
"ENSG00000249332",25.3806153214765,-0.0674756800741375,0.636662020299562,-0.105983517035285,0.915595430023695,0.999719365397156
"ENSG00000178722",30.3986619955815,-0.254339722975657,1.04155399799457,-0.244192546392571,0.807081699482068,0.999719365397156
"ENSG00000303946",204.290276476058,-0.177612254119755,0.26121063427485,-0.679957975726475,0.496531070461235,0.999719365397156
"ENSG00000290560",25.9371906077125,0.579887824568292,0.552779195075069,1.04904061103375,0.294159427706579,0.999719365397156
"ENSG00000304006",9.78171876342847,0.404514199977949,0.973706814700434,0.415437371774377,0.677821753347146,0.999719365397156
"ENSG00000291115",22.382388150839,0.163237014326806,0.911849388373403,0.179017518033318,0.85792394648701,0.999719365397156
"ENSG00000304463",41.6019161163478,-0.382809347508492,0.630938015069146,-0.606730516097589,0.544029766990255,0.999719365397156
"ENSG00000287390",10.0132171964021,0.574497367261063,0.740374108225825,0.775955508003574,0.437775256381687,0.999719365397156
"ENSG00000304657",9.80356200184027,0.129298134799698,0.879585110391817,0.146999003589433,0.883132806797545,0.999719365397156
"ENSG00000251141",58.2219451165027,0.0276868732049008,0.479947878780771,0.0576872498639534,0.95399774991769,0.999719365397156
"ENSG00000272023",12.6899090631776,0.00187156677946136,0.869327871971592,0.00215288942159043,0.998282244096344,0.999719365397156
"ENSG00000248943",24.4268770040403,0.746828219872069,0.710593367538455,1.05099238747349,0.293262086145759,0.999719365397156
"ENSG00000249738",71.9111948115903,-0.0847586899661959,0.34649435527208,-0.244617808851865,0.806752373454794,0.999719365397156
"ENSG00000305706",15.9814266004861,-0.130477393020465,0.660871247518808,-0.197432394752129,0.843489181146538,0.999719365397156
"ENSG00000245556",540.183210720251,-0.126889163608317,0.2041700414545,-0.621487671278134,0.534278803806818,0.999719365397156
"ENSG00000286749",8.89903204634227,0.506607209207507,0.818264627044212,0.619123926983751,0.535834721906337,0.999719365397156
"ENSG00000249484",11.7303801782722,0.684018820239723,0.770793846931461,0.887421225484363,0.374852160119032,0.999719365397156
"ENSG00000305970",29.199567276395,0.383533403775998,0.525686609509885,0.729585644446183,0.465643499733429,0.999719365397156
"ENSG00000272525",12.5874324848692,-0.348959902680451,0.643244767778036,-0.542499403276711,0.587474518421013,0.999719365397156
"ENSG00000251072",11.0610036031723,-0.258611567364157,0.714197136889236,-0.362101097871336,0.717276483256921,0.999719365397156
"ENSG00000250786",13.5079113034968,0.0857043796491161,0.763611627090979,0.112235561388204,0.910636633380543,0.999719365397156
"ENSG00000241956",17.5247681519718,0.244286786668528,0.64415591978697,0.379235491229075,0.704512998329904,0.999719365397156
"ENSG00000246214",116.815155050306,-0.0156491229359386,0.296360229381239,-0.0528043960844945,0.957887758820611,0.999719365397156
"ENSG00000251279",76.2981273976441,-0.0907244104132912,0.426516625275841,-0.212710138449157,0.83155305839174,0.999719365397156
"ENSG00000307151",72.2679477635046,0.147399457152973,0.445600938243399,0.330788031403245,0.740804602000931,0.999719365397156
"ENSG00000307284",11.5316375895185,-0.368181299081143,0.857832606281151,-0.429199468970142,0.667778069413273,0.999719365397156
"ENSG00000248752",20.554031287363,0.300524127555791,0.573774925819482,0.523766574718429,0.60044090436666,0.999719365397156
"ENSG00000260192",12.9865554679338,0.490506177923607,0.757879886711505,0.647208332776778,0.517497119042867,0.999719365397156
"ENSG00000245812",44.1296406361085,0.109173307170458,0.438470564337571,0.248986627723561,0.803371125277514,0.999719365397156
"ENSG00000288764",15.3610696121009,0.77749823129184,0.782890983942709,0.99311174510695,0.320655500866645,0.999719365397156
"ENSG00000290548",443.330615610499,-0.145208464969573,0.210905180132326,-0.688501178010264,0.49113722871586,0.999719365397156
"ENSG00000308318",22.5633097161129,-0.235364689180344,0.557425026092372,-0.422235597906831,0.672853060612447,0.999719365397156
"ENSG00000251513",49.6854680686839,0.214877790280169,0.605427214201158,0.354919278882588,0.722650065061649,0.999719365397156
"ENSG00000286503",133.48828731672,-0.0315682747676103,0.279037111703729,-0.113132889653504,0.909925200198954,0.999719365397156
"ENSG00000308689",16.2248283193598,0.145845086404905,0.808081964239856,0.180483036200539,0.85677337086573,0.999719365397156
"ENSG00000247199",96.5226183280814,-0.379825568223929,0.367717893622988,-1.03292653093829,0.301638281803383,0.999719365397156
"ENSG00000309104",197.883323395237,0.0478091901238608,0.27874165201311,0.171517926289725,0.863816536157877,0.999719365397156
"ENSG00000309115",1500.06355922452,0.170940508104294,0.223094386471669,0.766225053027061,0.443542403893267,0.999719365397156
"ENSG00000249526",27.3880362935897,-0.30179156324291,0.607699367030669,-0.496613259147395,0.619461801174511,0.999719365397156
"ENSG00000309135",21.2155941025908,-0.321794087409435,0.639598781510009,-0.503118668628044,0.614880842048936,0.999719365397156
"ENSG00000271737",14.8979265639427,-0.232844715006494,0.630954899511859,-0.369035433731691,0.712101313634379,0.999719365397156
"ENSG00000250337",9.89971145910776,-0.217033498460718,0.992842528636918,-0.218598108159896,0.826963126632216,0.999719365397156
"ENSG00000309369",21.7505927720536,0.278228260445994,0.599994564433661,0.463717968359622,0.64284982192772,0.999719365397156
"ENSG00000309402",114.051202752355,-0.262096839077437,0.255528236212549,-1.02570597661632,0.305030196357838,0.999719365397156
"ENSG00000248469",44.8087546884694,-0.336853490798271,0.935320861038517,-0.360147522449411,0.718736816077088,0.999719365397156
"ENSG00000288569",9.34512399430199,0.524787823095281,0.809586106154768,0.648217427529515,0.516844331605861,0.999719365397156
"ENSG00000249494",22.8997288217204,-0.165537148547144,0.71553210381903,-0.231348317795411,0.817044212461207,0.999719365397156
"ENSG00000248473",91.4446472029879,-0.378532021998262,0.387252422225618,-0.977481353951931,0.328330904439892,0.999719365397156
"ENSG00000251574",12.0759751566945,-0.00545895510564874,0.722060694460926,-0.00756024410070441,0.993967855419709,0.999719365397156
"ENSG00000250453",10.6759505921753,-0.15645919419678,0.96240434607518,-0.162571163393892,0.87085609317509,0.999719365397156
"ENSG00000259786",10.2116083664168,-0.416693551558742,0.816374643902788,-0.510419517155362,0.609757586337754,0.999719365397156
"ENSG00000253865",23.6607916986127,0.187334733429991,0.512027275234177,0.36586866069647,0.714463082557263,0.999719365397156
"ENSG00000118985",48.8294273910025,0.505914902441375,0.478023325943017,1.05834773113495,0.289896939602508,0.999719365397156
"ENSG00000113387",4178.90377253725,-0.0644897137291616,0.12870035351835,-0.501084200362873,0.616311865778737,0.999719365397156
"ENSG00000248727",664.72321292197,-0.3081610422138,0.400442808172653,-0.769550697189535,0.441566460498971,0.999719365397156
"ENSG00000225940",80.2597333227747,-0.133548742001928,0.344164112182339,-0.388037965827108,0.697987937925323,0.999719365397156
"ENSG00000306891",9.17127505076509,1.04466424028594,1.14702266197938,0.910761639602826,0.362420978476241,0.999719365397156
"ENSG00000261360",60.6057360678047,-0.303501824887712,0.383686217688847,-0.791015707355531,0.428934825578883,0.999719365397156
"ENSG00000154124",4010.70371297962,0.0235760728481758,0.123967469086468,0.190179512592384,0.849168464718854,0.999719365397156
"ENSG00000288741",39.594170563119,-0.287160886740348,0.434704996127122,-0.660587960337986,0.508876592182279,0.999719365397156
"ENSG00000113296",347.040721693374,0.0549450301668096,0.220123511377197,0.24961000223487,0.802888962732671,0.999719365397156
"ENSG00000164300",5599.37887513451,0.121609569131698,0.246601713004303,0.49314162359276,0.621912522136533,0.999719365397156
"ENSG00000248569",76.2939669688822,-0.155538607748539,0.322363150096073,-0.482494998892351,0.629454350252359,0.999719365397156
"ENSG00000177738",1196.25137160438,-0.103160431260214,0.174053228334153,-0.592694730500278,0.553385468627699,0.999719365397156
"ENSG00000293676",19.0366776614428,-0.423148259671052,0.537072121273248,-0.787879770537867,0.430767035016506,0.999719365397156
"ENSG00000178996",1450.53098103545,-0.220669693029652,0.285598534185086,-0.772656952387031,0.439725429363866,0.999719365397156
"ENSG00000281357",61.8925231001371,-0.222244277267599,0.363259556185983,-0.611805728116381,0.540666299438201,0.999719365397156
"ENSG00000290043",33.8720416859362,-0.333777231310726,0.520884383264835,-0.640789476579533,0.521659470994092,0.999719365397156
"ENSG00000230847",11.9012699443233,0.880233662462498,1.05747115797727,0.832394960205071,0.405186045823578,0.999719365397156
"ENSG00000304332",21.4897481361624,0.834182950250924,1.00912318171899,0.826641350989413,0.40844037244618,0.999719365397156
"ENSG00000296329",31.6887991471454,0.0757626758391205,0.676837854192656,0.111936227221646,0.910873971925846,0.999719365397156
"ENSG00000300022",143.444068430858,0.146424658488054,0.442129101483061,0.331180775019994,0.740507940925107,0.999719365397156
"ENSG00000295602",85.6148431837423,-0.205572623298354,0.31896732426863,-0.64449430288735,0.519254950777326,0.999719365397156
"ENSG00000247877",23.9430600437226,-0.00564414318445965,0.586567386276245,-0.0096223269764295,0.992322612340526,0.999719365397156
"ENSG00000283235",61.7917601421711,-0.0374227112743133,0.621461488103099,-0.0602172652541021,0.951982594983171,0.999719365397156
"ENSG00000248275",931.930412077778,0.112980242440614,0.145647997696889,0.775707488102513,0.437921717557058,0.999719365397156
"ENSG00000250222",27.2104596495238,-0.00464354494943445,0.501230665082479,-0.00926428742876364,0.992608273828874,0.999719365397156
"ENSG00000297805",305.443203731566,-0.0146926621219456,0.178390216499927,-0.0823624883147759,0.934358464655431,0.999719365397156
"ENSG00000291079",314.923427430137,0.154569803062468,0.185406672192536,0.833679830583198,0.404461426754776,0.999719365397156
"ENSG00000291113",2200.52818505836,0.167219277248374,0.364456594959516,0.458818085777674,0.64636480604043,0.999719365397156
"ENSG00000245729",57.1738304150972,0.0172350905900263,0.375765742426297,0.0458665829373918,0.963416589085364,0.999719365397156
"ENSG00000112699",898.75778004077,-0.0201222153202166,0.291758591601878,-0.0689687155731632,0.945014521539084,0.999719365397156
"ENSG00000112685",3613.81526011052,-0.0507889133332593,0.153287858289935,-0.331330308217856,0.740395000331853,0.999719365397156
"ENSG00000165097",1027.82991930691,-0.0859245068177619,0.316782662187286,-0.271241191751089,0.786205533587431,0.999719365397156
"ENSG00000124787",117.754511197186,-0.329072502590188,0.327292001409926,-1.00544009988815,0.314684979052652,0.999719365397156
"ENSG00000124795",6247.03494022321,-0.0204790976024038,0.154177102542379,-0.132828398411331,0.894329094672033,0.999719365397156
"ENSG00000145990",170.503853256045,-0.275860086169497,0.317221993297344,-0.869612107603532,0.384512418848197,0.999719365397156
"ENSG00000008083",2651.68692997491,0.048473323772817,0.135027925054563,0.358987400222802,0.719604515063977,0.999719365397156
"ENSG00000124766",70.0699672667242,0.0723199528063686,0.756094375106794,0.0956493728658593,0.923799051053337,0.999719365397156
"ENSG00000145996",1411.95856880674,-0.13198499122175,0.270423837580876,-0.488067148230883,0.625502279608089,0.999719365397156
"ENSG00000146038",13.2884184741019,-0.696781043184093,0.778867971542,-0.894607390010669,0.370997000008289,0.999719365397156
"ENSG00000137177",213.134857707931,-0.869570321793043,0.899976445630786,-0.966214533741011,0.333936841820783,0.999719365397156
"ENSG00000187566",23.2814354637771,-0.0953272080975253,0.627715792022127,-0.151863644835886,0.879294482869679,0.999719365397156
"ENSG00000172197",1740.17639351594,-0.158474567241019,0.280253944208848,-0.565467749930836,0.571755654002827,0.999719365397156
"ENSG00000124784",864.405871131276,-0.0137022466379893,0.157794924522036,-0.0868357881566448,0.930802040218865,0.999719365397156
"ENSG00000171467",3552.7404730544,0.112107771008818,0.179747535996145,0.623695731835912,0.532827426657138,0.999719365397156
"ENSG00000146085",1000.1726762232,-0.107001608520089,0.137201570227285,-0.779886180186075,0.435457873632776,0.999719365397156
"ENSG00000065308",75.827351958245,-0.164844823539526,0.348598274337011,-0.472879057858331,0.636299466701602,0.999719365397156
"ENSG00000065491",1134.1331062814,0.0892235404340588,0.143184526633323,0.623136749004652,0.533194662216898,0.999719365397156
"ENSG00000012660",7049.22874807883,-0.120778696443928,0.129971911420144,-0.929267678871794,0.352750380991645,0.999719365397156
"ENSG00000112130",865.608354418474,0.0404058930096946,0.144787624374619,0.279070073731921,0.780191048812941,0.999719365397156
"ENSG00000031691",248.066543885251,-0.0871705651655201,0.201271283151971,-0.433099863032628,0.664942222283487,0.999719365397156
"ENSG00000124813",3189.64175324212,0.17687485146421,0.285642867368996,0.619216762152585,0.535773570783019,0.999719365397156
"ENSG00000154079",373.154894764694,-0.163644420684141,0.245249930104523,-0.667255728123541,0.504608799988442,0.999719365397156
"ENSG00000065615",1523.97391407331,-0.173562990070747,0.178420814343413,-0.972773219926483,0.330666025289972,0.999719365397156
"ENSG00000065833",23.4088912942804,-0.454646624091407,0.520654249135717,-0.87322176827735,0.3825422119758,0.999719365397156
"ENSG00000146143",598.952748522546,-0.174958362094046,0.197102617889555,-0.887651133036106,0.374728439532165,0.999719365397156
"ENSG00000271967",11.3049502480677,0.210657666118893,0.763887150680347,0.27577066315525,0.78272421768515,0.999719365397156
"ENSG00000057657",14.7773355278085,-0.309148697049633,0.719785955433488,-0.429500874136186,0.66755875787118,0.999719365397156
"ENSG00000112218",91.3166340909605,0.109476102756588,0.565018078679332,0.193756813963327,0.8463663035791,0.999719365397156
"ENSG00000111860",6024.25932618931,-0.0514863285342637,0.132676822951121,-0.388058195765147,0.697972967425605,0.999719365397156
"ENSG00000187189",1262.82543218855,-0.00639558317436088,0.156797496131808,-0.0407888093377752,0.967464260790364,0.999719365397156
"ENSG00000111912",3329.7478810464,0.0981262164021829,0.149033508556705,0.658417139557894,0.510270124926405,0.999719365397156
"ENSG00000112305",1373.32382161118,-0.00866536290134667,0.168166222082132,-0.0515285578403165,0.958904346206744,0.999719365397156
"ENSG00000146410",60.5849194956058,-0.128015234736653,0.363263413587533,-0.352403324828102,0.72453580886879,0.999719365397156
"ENSG00000232389",32.5196060952707,-0.399830867470005,0.585202977357692,-0.683234506555864,0.494458671450559,0.999719365397156
"ENSG00000153989",1578.22963168046,0.127523750957183,0.137084127912115,0.930259052593886,0.352236973293352,0.999719365397156
"ENSG00000112701",5777.69445927684,-0.120715971986716,0.133593269957156,-0.903608183446897,0.366203200433999,0.999719365397156
"ENSG00000198833",2262.33311736444,-0.0750752057235358,0.197973960439566,-0.379217577689735,0.704526299594056,0.999719365397156
"ENSG00000118690",828.661618815539,-0.176283393530451,0.217301857676666,-0.811237397669888,0.417229353003087,0.999719365397156
"ENSG00000085382",888.325578525605,-0.0537716596547439,0.207817798359518,-0.258744246542929,0.79583257793699,0.999719365397156
"ENSG00000203778",62.6236727347555,-0.014841849504974,0.384825524206458,-0.0385677367310266,0.969235025503938,0.999719365397156
"ENSG00000009844",1671.70830365298,-0.0311233989683729,0.122223254199319,-0.254643841487133,0.798998194488951,0.999719365397156
"ENSG00000178425",1547.73793551511,-0.106049692873301,0.143018500123313,-0.741510313573858,0.458384080693599,0.999719365397156
"ENSG00000066651",1084.0821347251,-0.134633783687006,0.186049454594499,-0.723645140376491,0.469283620937913,0.999719365397156
"ENSG00000112339",2093.41759885855,-0.166550902488027,0.155486483673705,-1.07116000409104,0.284097491845304,0.999719365397156
"ENSG00000111911",700.459204622228,-0.0392463543856708,0.149719216690992,-0.262133046465719,0.793218869916362,0.999719365397156
"ENSG00000034693",1392.60027693465,-0.064876224022162,0.170105588224167,-0.381387964378145,0.702915390410741,0.999719365397156
"ENSG00000025156",1357.3922570827,0.167760278989668,0.203271364298859,0.825302076208918,0.409200113400521,0.999719365397156
"ENSG00000196591",2037.92812561902,0.105481240724624,0.135969322834543,0.775772347215264,0.437883414111339,0.999719365397156
"ENSG00000223786",13.5459446219456,-0.180614694169915,0.640646883592558,-0.281925501856937,0.778000634701431,0.999719365397156
